 845.63907    11825.376     4.793E-23     1.582E-24
 845.50115    11827.305     4.853E-23     1.601E-24
 845.36335    11829.233     4.874E-23     1.608E-24
 845.22552    11831.162     4.787E-23     1.580E-24
 845.08780    11833.090     4.787E-23     1.580E-24
 844.95006    11835.019     4.847E-23     1.600E-24
 844.81243    11836.947     4.595E-23     1.516E-24
 844.67478    11838.876     4.376E-23     1.444E-24
 844.53725    11840.804     4.544E-23     1.500E-24
 844.39968    11842.733     4.565E-23     1.506E-24
 844.26224    11844.661     4.418E-23     1.458E-24
 844.12477    11846.590     4.508E-23     1.488E-24
 843.98741    11848.518     4.523E-23     1.493E-24
 843.85010    11850.446     4.379E-23     1.445E-24
 843.71276    11852.375     4.334E-23     1.430E-24
 843.57554    11854.303     4.305E-23     1.421E-24
 843.43829    11856.232     4.328E-23     1.428E-24
 843.30115    11858.160     4.367E-23     1.441E-24
 843.16399    11860.089     4.215E-23     1.391E-24
 843.02695    11862.017     4.140E-23     1.366E-24
 842.88988    11863.946     4.215E-23     1.391E-24
 842.75292    11865.874     4.197E-23     1.385E-24
 842.61594    11867.803     4.331E-23     1.429E-24
 842.47908    11869.731     4.508E-23     1.488E-24
 842.34218    11871.660     4.287E-23     1.415E-24
 842.20541    11873.588     4.062E-23     1.340E-24
 842.06860    11875.517     4.116E-23     1.358E-24
 841.93191    11877.445     4.077E-23     1.345E-24
 841.79520    11879.374     4.029E-23     1.330E-24
 841.65860    11881.302     4.116E-23     1.358E-24
 841.52204    11883.230     4.083E-23     1.347E-24
 841.38546    11885.159     4.017E-23     1.326E-24
 841.24900    11887.087     4.044E-23     1.335E-24
 841.11250    11889.016     3.993E-23     1.318E-24
 840.97612    11890.944     3.909E-23     1.290E-24
 840.83972    11892.873     3.915E-23     1.292E-24
 840.70343    11894.801     3.918E-23     1.293E-24
 840.56711    11896.730     3.906E-23     1.289E-24
 840.43091    11898.658     3.918E-23     1.293E-24
 840.29468    11900.587     3.885E-23     1.282E-24
 840.15857    11902.515     3.807E-23     1.256E-24
 840.02243    11904.444     3.816E-23     1.259E-24
 839.88641    11906.372     3.948E-23     1.303E-24
 839.75036    11908.301     4.008E-23     1.323E-24
 839.61442    11910.229     3.909E-23     1.290E-24
 839.47853    11912.157     3.810E-23     1.257E-24
 839.34261    11914.086     3.762E-23     1.241E-24
 839.20680    11916.014     3.750E-23     1.237E-24
 839.07097    11917.943     3.822E-23     1.261E-24
 838.93525    11919.871     3.891E-23     1.284E-24
 838.79951    11921.800     3.900E-23     1.287E-24
 838.66388    11923.728     3.924E-23     1.295E-24
 838.52823    11925.657     3.939E-23     1.300E-24
 838.39268    11927.585     3.900E-23     1.287E-24
 838.25712    11929.514     3.852E-23     1.271E-24
 838.12166    11931.442     3.885E-23     1.282E-24
 837.98618    11933.371     4.044E-23     1.335E-24
 837.85082    11935.299     4.152E-23     1.370E-24
 837.71542    11937.228     4.116E-23     1.358E-24
 837.58014    11939.156     4.059E-23     1.339E-24
 837.44484    11941.085     3.936E-23     1.299E-24
 837.30965    11943.013     3.822E-23     1.261E-24
 837.17450    11944.941     3.996E-23     1.319E-24
 837.03932    11946.870     4.206E-23     1.388E-24
 836.90426    11948.798     4.236E-23     1.398E-24
 836.76918    11950.727     4.355E-23     1.437E-24
 836.63420    11952.655     4.388E-23     1.448E-24
 836.49920    11954.584     4.137E-23     1.365E-24
 836.36432    11956.512     4.005E-23     1.322E-24
 836.22940    11958.441     4.083E-23     1.347E-24
 836.09461    11960.369     4.212E-23     1.390E-24
 835.95978    11962.298     4.415E-23     1.457E-24
 835.82507    11964.226     4.493E-23     1.483E-24
 835.69033    11966.155     4.403E-23     1.453E-24
 835.55570    11968.083     4.370E-23     1.442E-24
 835.42105    11970.012     4.290E-23     1.416E-24
 835.28651    11971.940     4.236E-23     1.398E-24
 835.15195    11973.869     4.367E-23     1.441E-24
 835.01749    11975.797     4.424E-23     1.460E-24
 834.88309    11977.725     4.511E-23     1.489E-24
 834.74865    11979.654     4.739E-23     1.564E-24
 834.61433    11981.582     4.709E-23     1.554E-24
 834.47998    11983.511     4.661E-23     1.538E-24
 834.34574    11985.439     4.898E-23     1.616E-24
 834.21148    11987.368     4.910E-23     1.620E-24
 834.07733    11989.296     4.715E-23     1.556E-24
 833.94315    11991.225     4.751E-23     1.568E-24
 833.80909    11993.153     4.844E-23     1.599E-24
 833.67500    11995.082     4.955E-23     1.635E-24
 833.54102    11997.010     5.063E-23     1.671E-24
 833.40702    11998.939     4.946E-23     1.632E-24
 833.27313    12000.867     4.898E-23     1.616E-24
 833.13921    12002.796     5.048E-23     1.666E-24
 833.00541    12004.724     5.108E-23     1.686E-24
 832.87158    12006.653     5.198E-23     1.715E-24
 832.73786    12008.581     5.219E-23     1.722E-24
 832.60418    12010.509     5.099E-23     1.683E-24
 832.47048    12012.438     5.312E-23     1.753E-24
 832.33689    12014.366     5.540E-23     1.828E-24
 832.20327    12016.295     5.393E-23     1.780E-24
 832.06977    12018.223     5.575E-23     1.840E-24
 831.93624    12020.152     5.902E-23     1.948E-24
 831.80282    12022.080     5.644E-23     1.863E-24
 831.66937    12024.009     5.540E-23     1.828E-24
 831.53604    12025.937     5.929E-23     1.957E-24
 831.40268    12027.866     6.034E-23     1.991E-24
 831.26943    12029.794     6.007E-23     1.982E-24
 831.13616    12031.723     6.151E-23     2.030E-24
 831.00299    12033.651     6.139E-23     2.026E-24
 830.86980    12035.580     6.169E-23     2.036E-24
 830.73673    12037.508     6.361E-23     2.099E-24
 830.60362    12039.437     6.319E-23     2.085E-24
 830.47063    12041.365     6.283E-23     2.073E-24
 830.33768    12043.293     6.553E-23     2.162E-24
 830.20471    12045.222     6.706E-23     2.213E-24
 830.07184    12047.150     6.613E-23     2.182E-24
 829.93895    12049.079     6.634E-23     2.189E-24
 829.80617    12051.007     6.855E-23     2.262E-24
 829.67337    12052.936     7.053E-23     2.327E-24
 829.54067    12054.864     7.080E-23     2.336E-24
 829.40795    12056.793     7.014E-23     2.315E-24
 829.27534    12058.721     7.068E-23     2.332E-24
 829.14271    12060.650     7.326E-23     2.418E-24
 829.01018    12062.578     7.602E-23     2.509E-24
 828.87763    12064.507     7.695E-23     2.539E-24
 828.74519    12066.435     7.752E-23     2.558E-24
 828.61273    12068.364     7.941E-23     2.621E-24
 828.48037    12070.292     8.039E-23     2.653E-24
 828.34806    12072.220     7.986E-23     2.635E-24
 828.21572    12074.149     8.042E-23     2.654E-24
 828.08349    12076.077     8.186E-23     2.701E-24
 827.95124    12078.006     8.294E-23     2.737E-24
 827.81909    12079.934     8.468E-23     2.794E-24
 827.68692    12081.863     8.648E-23     2.854E-24
 827.55486    12083.791     8.702E-23     2.872E-24
 827.42278    12085.720     8.768E-23     2.893E-24
 827.29080    12087.648     9.008E-23     2.973E-24
 827.15880    12089.577     9.340E-23     3.082E-24
 827.02691    12091.505     9.526E-23     3.144E-24
 826.89499    12093.434     9.526E-23     3.144E-24
 826.76318    12095.362     9.556E-23     3.153E-24
 826.63135    12097.291     9.688E-23     3.197E-24
 826.49963    12099.219     9.901E-23     3.267E-24
 826.36788    12101.148     1.017E-22     3.356E-24
 826.23624    12103.076     1.032E-22     3.406E-24
 826.10464    12105.004     1.045E-22     3.448E-24
 825.97302    12106.933     1.074E-22     3.544E-24
 825.84151    12108.861     1.086E-22     3.584E-24
 825.70997    12110.790     1.080E-22     3.564E-24
 825.57854    12112.718     1.106E-22     3.650E-24
 825.44708    12114.647     1.138E-22     3.755E-24
 825.31573    12116.575     1.146E-22     3.782E-24
 825.18436    12118.504     1.171E-22     3.864E-24
 825.05310    12120.432     1.194E-22     3.940E-24
 824.92181    12122.361     1.187E-22     3.917E-24
 824.79063    12124.289     1.205E-22     3.976E-24
 824.65943    12126.218     1.248E-22     4.118E-24
 824.52833    12128.146     1.268E-22     4.184E-24
 824.39721    12130.075     1.281E-22     4.227E-24
 824.26620    12132.003     1.302E-22     4.297E-24
 824.13516    12133.932     1.320E-22     4.356E-24
 824.00423    12135.860     1.347E-22     4.445E-24
 823.87334    12137.788     1.370E-22     4.521E-24
 823.74243    12139.717     1.375E-22     4.537E-24
 823.61163    12141.645     1.397E-22     4.610E-24
 823.48080    12143.574     1.422E-22     4.693E-24
 823.35008    12145.502     1.417E-22     4.676E-24
 823.21933    12147.431     1.436E-22     4.739E-24
 823.08869    12149.359     1.506E-22     4.970E-24
 822.95803    12151.288     1.541E-22     5.085E-24
 822.82747    12153.216     1.525E-22     5.032E-24
 822.69689    12155.145     1.540E-22     5.082E-24
 822.56642    12157.073     1.596E-22     5.267E-24
 822.43592    12159.002     1.629E-22     5.376E-24
 822.30553    12160.930     1.628E-22     5.372E-24
 822.17512    12162.859     1.636E-22     5.399E-24
 822.04481    12164.787     1.665E-22     5.494E-24
 821.91448    12166.716     1.692E-22     5.584E-24
 821.78425    12168.644     1.707E-22     5.633E-24
 821.65407    12170.572     1.728E-22     5.702E-24
 821.52386    12172.501     1.762E-22     5.815E-24
 821.39376    12174.429     1.789E-22     5.904E-24
 821.26363    12176.358     1.799E-22     5.937E-24
 821.13361    12178.286     1.812E-22     5.980E-24
 821.00357    12180.215     1.835E-22     6.055E-24
 820.87363    12182.143     1.856E-22     6.125E-24
 820.74367    12184.072     1.870E-22     6.171E-24
 820.61382    12186.000     1.881E-22     6.207E-24
 820.48394    12187.929     1.901E-22     6.273E-24
 820.35417    12189.857     1.924E-22     6.349E-24
 820.22437    12191.786     1.946E-22     6.422E-24
 820.09468    12193.714     1.978E-22     6.527E-24
 819.96497    12195.643     1.994E-22     6.580E-24
 819.83536    12197.571     1.986E-22     6.554E-24
 819.70579    12199.499     2.023E-22     6.676E-24
 819.57620    12201.428     2.080E-22     6.864E-24
 819.44672    12203.356     2.070E-22     6.831E-24
 819.31721    12205.285     2.058E-22     6.791E-24
 819.18780    12207.213     2.091E-22     6.900E-24
 819.05837    12209.142     2.094E-22     6.910E-24
 818.92905    12211.070     2.091E-22     6.900E-24
 818.79971    12212.999     2.122E-22     7.003E-24
 818.67047    12214.927     2.135E-22     7.045E-24
 818.54120    12216.856     2.150E-22     7.095E-24
 818.41204    12218.784     2.174E-22     7.174E-24
 818.28286    12220.713     2.148E-22     7.088E-24
 818.15379    12222.641     2.146E-22     7.082E-24
 818.02468    12224.570     2.206E-22     7.280E-24
 817.89569    12226.498     2.212E-22     7.300E-24
 817.76667    12228.427     2.189E-22     7.224E-24
 817.63775    12230.355     2.214E-22     7.306E-24
 817.50888    12232.283     2.211E-22     7.296E-24
 817.37998    12234.212     2.196E-22     7.247E-24
 817.25119    12236.140     2.228E-22     7.352E-24
 817.12237    12238.069     2.233E-22     7.369E-24
 816.99366    12239.997     2.213E-22     7.303E-24
 816.86493    12241.926     2.232E-22     7.366E-24
 816.73630    12243.854     2.233E-22     7.369E-24
 816.60764    12245.783     2.223E-22     7.336E-24
 816.47910    12247.711     2.245E-22     7.408E-24
 816.35052    12249.640     2.245E-22     7.408E-24
 816.22205    12251.568     2.230E-22     7.359E-24
 816.09356    12253.497     2.248E-22     7.418E-24
 815.96517    12255.425     2.247E-22     7.415E-24
 815.83676    12257.354     2.220E-22     7.326E-24
 815.70846    12259.282     2.221E-22     7.329E-24
 815.58012    12261.211     2.226E-22     7.346E-24
 815.45190    12263.139     2.214E-22     7.306E-24
 815.32372    12265.067     2.205E-22     7.276E-24
 815.19551    12266.996     2.200E-22     7.260E-24
 815.06740    12268.924     2.195E-22     7.243E-24
 814.93927    12270.853     2.194E-22     7.240E-24
 814.81125    12272.781     2.190E-22     7.227E-24
 814.68320    12274.710     2.187E-22     7.217E-24
 814.55526    12276.638     2.186E-22     7.214E-24
 814.42729    12278.567     2.182E-22     7.201E-24
 814.29942    12280.495     2.172E-22     7.168E-24
 814.17153    12282.424     2.147E-22     7.085E-24
 814.04375    12284.352     2.119E-22     6.993E-24
 813.91594    12286.281     2.105E-22     6.946E-24
 813.78824    12288.209     2.100E-22     6.930E-24
 813.66051    12290.138     2.099E-22     6.927E-24
 813.53289    12292.066     2.096E-22     6.917E-24
 813.40524    12293.995     2.088E-22     6.890E-24
 813.27770    12295.923     2.088E-22     6.890E-24
 813.15020    12297.851     2.082E-22     6.871E-24
 813.02267    12299.780     2.060E-22     6.798E-24
 812.89525    12301.708     2.048E-22     6.758E-24
 812.76780    12303.637     2.043E-22     6.742E-24
 812.64046    12305.565     2.026E-22     6.686E-24
 812.51309    12307.494     2.020E-22     6.666E-24
 812.38583    12309.422     2.015E-22     6.649E-24
 812.25854    12311.351     1.991E-22     6.570E-24
 812.13136    12313.279     1.984E-22     6.547E-24
 812.00415    12315.208     1.984E-22     6.547E-24
 811.87705    12317.136     1.955E-22     6.451E-24
 811.74992    12319.065     1.932E-22     6.376E-24
 811.62289    12320.993     1.931E-22     6.372E-24
 811.49584    12322.922     1.925E-22     6.352E-24
 811.36890    12324.850     1.919E-22     6.333E-24
 811.24200    12326.778     1.909E-22     6.300E-24
 811.11507    12328.707     1.889E-22     6.234E-24
 810.98824    12330.635     1.880E-22     6.204E-24
 810.86139    12332.564     1.869E-22     6.168E-24
 810.73465    12334.492     1.842E-22     6.079E-24
 810.60787    12336.421     1.833E-22     6.049E-24
 810.48121    12338.349     1.838E-22     6.065E-24
 810.35452    12340.278     1.826E-22     6.026E-24
 810.22793    12342.206     1.811E-22     5.976E-24
 810.10132    12344.135     1.803E-22     5.950E-24
 809.97481    12346.063     1.789E-22     5.904E-24
 809.84827    12347.992     1.776E-22     5.861E-24
 809.72184    12349.920     1.771E-22     5.844E-24
 809.59539    12351.849     1.767E-22     5.831E-24
 809.46904    12353.777     1.755E-22     5.791E-24
 809.34266    12355.706     1.729E-22     5.706E-24
 809.21639    12357.634     1.704E-22     5.623E-24
 809.09016    12359.562     1.699E-22     5.607E-24
 808.96390    12361.491     1.708E-22     5.636E-24
 808.83775    12363.419     1.707E-22     5.633E-24
 808.71157    12365.348     1.683E-22     5.554E-24
 808.58550    12367.276     1.662E-22     5.485E-24
 808.45940    12369.205     1.659E-22     5.475E-24
 808.33340    12371.133     1.648E-22     5.438E-24
 808.20738    12373.062     1.641E-22     5.415E-24
 808.08146    12374.990     1.648E-22     5.438E-24
 807.95552    12376.919     1.632E-22     5.386E-24
 807.82968    12378.847     1.599E-22     5.277E-24
 807.70381    12380.776     1.598E-22     5.273E-24
 807.57805    12382.704     1.599E-22     5.277E-24
 807.45227    12384.633     1.579E-22     5.211E-24
 807.32659    12386.561     1.570E-22     5.181E-24
 807.20088    12388.490     1.565E-22     5.164E-24
 807.07527    12390.418     1.547E-22     5.105E-24
 806.94971    12392.346     1.537E-22     5.072E-24
 806.82412    12394.275     1.532E-22     5.056E-24
 806.69863    12396.203     1.524E-22     5.029E-24
 806.57312    12398.132     1.519E-22     5.013E-24
 806.44771    12400.060     1.507E-22     4.973E-24
 806.32228    12401.989     1.496E-22     4.937E-24
 806.19695    12403.917     1.497E-22     4.940E-24
 806.07159    12405.846     1.493E-22     4.927E-24
 805.94634    12407.774     1.485E-22     4.900E-24
 805.82106    12409.703     1.485E-22     4.900E-24
 805.69588    12411.631     1.482E-22     4.891E-24
 805.57068    12413.560     1.475E-22     4.867E-24
 805.44559    12415.488     1.473E-22     4.861E-24
 805.32046    12417.417     1.466E-22     4.838E-24
 805.19544    12419.345     1.465E-22     4.834E-24
 805.07040    12421.274     1.467E-22     4.841E-24
 804.94546    12423.202     1.455E-22     4.801E-24
 804.82055    12425.130     1.452E-22     4.792E-24
 804.69562    12427.059     1.466E-22     4.838E-24
 804.57080    12428.987     1.470E-22     4.851E-24
 804.44595    12430.916     1.466E-22     4.838E-24
 804.32120    12432.844     1.461E-22     4.821E-24
 804.19643    12434.773     1.446E-22     4.772E-24
 804.07176    12436.701     1.438E-22     4.745E-24
 803.94706    12438.630     1.445E-22     4.768E-24
 803.82247    12440.558     1.445E-22     4.768E-24
 803.69785    12442.487     1.445E-22     4.768E-24
 803.57333    12444.415     1.456E-22     4.805E-24
 803.44879    12446.344     1.456E-22     4.805E-24
 803.32435    12448.272     1.447E-22     4.775E-24
 803.19988    12450.201     1.446E-22     4.772E-24
 803.07552    12452.129     1.447E-22     4.775E-24
 802.95120    12454.057     1.449E-22     4.782E-24
 802.82685    12455.986     1.455E-22     4.801E-24
 802.70260    12457.914     1.454E-22     4.798E-24
 802.57833    12459.843     1.444E-22     4.765E-24
 802.45416    12461.771     1.439E-22     4.749E-24
 802.32997    12463.700     1.448E-22     4.778E-24
 802.20587    12465.628     1.457E-22     4.808E-24
 802.08176    12467.557     1.454E-22     4.798E-24
 801.95774    12469.485     1.453E-22     4.795E-24
 801.83370    12471.414     1.457E-22     4.808E-24
 801.70976    12473.342     1.454E-22     4.798E-24
 801.58579    12475.271     1.457E-22     4.808E-24
 801.46193    12477.199     1.473E-22     4.861E-24
 801.33804    12479.128     1.478E-22     4.877E-24
 801.21426    12481.056     1.473E-22     4.861E-24
 801.09044    12482.985     1.474E-22     4.864E-24
 800.96673    12484.913     1.472E-22     4.858E-24
 800.84306    12486.841     1.470E-22     4.851E-24
 800.71937    12488.770     1.471E-22     4.854E-24
 800.59577    12490.698     1.469E-22     4.848E-24
 800.47215    12492.627     1.479E-22     4.881E-24
 800.34863    12494.555     1.502E-22     4.957E-24
 800.22509    12496.484     1.507E-22     4.973E-24
 800.10164    12498.412     1.504E-22     4.963E-24
 799.97818    12500.341     1.513E-22     4.993E-24
 799.85481    12502.269     1.506E-22     4.970E-24
 799.73142    12504.198     1.496E-22     4.937E-24
 799.60813    12506.126     1.505E-22     4.966E-24
 799.48481    12508.055     1.508E-22     4.976E-24
 799.36160    12509.983     1.506E-22     4.970E-24
 799.23836    12511.912     1.519E-22     5.013E-24
 799.11522    12513.840     1.525E-22     5.032E-24
 798.99206    12515.769     1.524E-22     5.029E-24
 798.86899    12517.697     1.537E-22     5.072E-24
 798.74597    12519.625     1.540E-22     5.082E-24
 798.62292    12521.554     1.534E-22     5.062E-24
 798.49997    12523.482     1.544E-22     5.095E-24
 798.37700    12525.411     1.550E-22     5.115E-24
 798.25412    12527.339     1.545E-22     5.098E-24
 798.13122    12529.268     1.552E-22     5.122E-24
 798.00843    12531.196     1.561E-22     5.151E-24
 797.88560    12533.125     1.565E-22     5.164E-24
 797.76288    12535.053     1.572E-22     5.188E-24
 797.64013    12536.982     1.571E-22     5.184E-24
 797.51749    12538.910     1.562E-22     5.155E-24
 797.39482    12540.839     1.563E-22     5.158E-24
 797.27224    12542.767     1.575E-22     5.197E-24
 797.14965    12544.696     1.590E-22     5.247E-24
 797.02715    12546.624     1.597E-22     5.270E-24
 796.90463    12548.553     1.592E-22     5.254E-24
 796.78221    12550.481     1.589E-22     5.244E-24
 796.65983    12552.409     1.594E-22     5.260E-24
 796.53742    12554.338     1.603E-22     5.290E-24
 796.41511    12556.266     1.613E-22     5.323E-24
 796.29278    12558.195     1.620E-22     5.346E-24
 796.17055    12560.123     1.628E-22     5.372E-24
 796.04829    12562.052     1.647E-22     5.435E-24
 795.92613    12563.980     1.648E-22     5.438E-24
 795.80395    12565.909     1.630E-22     5.379E-24
 795.68187    12567.837     1.632E-22     5.386E-24
 795.55976    12569.766     1.647E-22     5.435E-24
 795.43775    12571.694     1.655E-22     5.461E-24
 795.31572    12573.623     1.665E-22     5.494E-24
 795.19379    12575.551     1.675E-22     5.527E-24
 795.07183    12577.480     1.674E-22     5.524E-24
 794.94997    12579.408     1.680E-22     5.544E-24
 794.82815    12581.336     1.694E-22     5.590E-24
 794.70630    12583.265     1.709E-22     5.640E-24
 794.58456    12585.193     1.719E-22     5.673E-24
 794.46279    12587.122     1.723E-22     5.686E-24
 794.34111    12589.050     1.732E-22     5.716E-24
 794.21942    12590.979     1.741E-22     5.745E-24
 794.09782    12592.907     1.741E-22     5.745E-24
 793.97620    12594.836     1.746E-22     5.762E-24
 793.85468    12596.764     1.759E-22     5.805E-24
 793.73313    12598.693     1.766E-22     5.828E-24
 793.61168    12600.621     1.777E-22     5.864E-24
 793.49021    12602.550     1.790E-22     5.907E-24
 793.36883    12604.478     1.795E-22     5.923E-24
 793.24743    12606.407     1.812E-22     5.980E-24
 793.12613    12608.335     1.830E-22     6.039E-24
 793.00481    12610.264     1.824E-22     6.019E-24
 792.88358    12612.192     1.821E-22     6.009E-24
 792.76240    12614.120     1.834E-22     6.052E-24
 792.64118    12616.049     1.843E-22     6.082E-24
 792.52007    12617.977     1.857E-22     6.128E-24
 792.39893    12619.906     1.874E-22     6.184E-24
 792.27789    12621.834     1.881E-22     6.207E-24
 792.15682    12623.763     1.891E-22     6.240E-24
 792.03586    12625.691     1.903E-22     6.280E-24
 791.91487    12627.620     1.916E-22     6.323E-24
 791.79397    12629.548     1.938E-22     6.395E-24
 791.67306    12631.477     1.947E-22     6.425E-24
 791.55224    12633.405     1.941E-22     6.405E-24
 791.43139    12635.334     1.951E-22     6.438E-24
 791.31065    12637.262     1.966E-22     6.488E-24
 791.18988    12639.191     1.971E-22     6.504E-24
 791.06921    12641.119     1.989E-22     6.564E-24
 790.94851    12643.048     2.005E-22     6.616E-24
 790.82791    12644.976     2.008E-22     6.626E-24
 790.70735    12646.904     2.012E-22     6.640E-24
 790.58677    12648.833     2.014E-22     6.646E-24
 790.46628    12650.761     2.020E-22     6.666E-24
 790.34577    12652.690     2.038E-22     6.725E-24
 790.22535    12654.618     2.053E-22     6.775E-24
 790.10492    12656.547     2.069E-22     6.828E-24
 789.98458    12658.475     2.087E-22     6.887E-24
 789.86421    12660.404     2.092E-22     6.904E-24
 789.74394    12662.332     2.099E-22     6.927E-24
 789.62365    12664.261     2.113E-22     6.973E-24
 789.50346    12666.189     2.116E-22     6.983E-24
 789.38324    12668.118     2.125E-22     7.012E-24
 789.26312    12670.046     2.143E-22     7.072E-24
 789.14297    12671.975     2.149E-22     7.092E-24
 789.02292    12673.903     2.155E-22     7.111E-24
 788.90285    12675.832     2.169E-22     7.158E-24
 788.78288    12677.760     2.179E-22     7.191E-24
 788.66294    12679.688     2.195E-22     7.243E-24
 788.54298    12681.617     2.210E-22     7.293E-24
 788.42311    12683.545     2.214E-22     7.306E-24
 788.30322    12685.474     2.228E-22     7.352E-24
 788.18343    12687.402     2.250E-22     7.425E-24
 788.06361    12689.331     2.256E-22     7.445E-24
 787.94389    12691.259     2.261E-22     7.461E-24
 787.82415    12693.188     2.272E-22     7.498E-24
 787.70450    12695.116     2.284E-22     7.537E-24
 787.58483    12697.045     2.296E-22     7.577E-24
 787.46525    12698.973     2.300E-22     7.590E-24
 787.34565    12700.902     2.309E-22     7.620E-24
 787.22615    12702.830     2.337E-22     7.712E-24
 787.10663    12704.759     2.357E-22     7.778E-24
 786.98720    12706.687     2.366E-22     7.808E-24
 786.86774    12708.616     2.385E-22     7.870E-24
 786.74839    12710.544     2.406E-22     7.940E-24
 786.62907    12712.472     2.423E-22     7.996E-24
 786.50972    12714.401     2.435E-22     8.035E-24
 786.39047    12716.329     2.442E-22     8.059E-24
 786.27120    12718.258     2.458E-22     8.111E-24
 786.15203    12720.186     2.479E-22     8.181E-24
 786.03283    12722.115     2.491E-22     8.220E-24
 785.91372    12724.043     2.504E-22     8.263E-24
 785.79459    12725.972     2.526E-22     8.336E-24
 785.67556    12727.900     2.547E-22     8.405E-24
 785.55651    12729.829     2.573E-22     8.491E-24
 785.43755    12731.757     2.595E-22     8.563E-24
 785.31856    12733.686     2.609E-22     8.610E-24
 785.19968    12735.614     2.629E-22     8.676E-24
 785.08076    12737.543     2.641E-22     8.715E-24
 784.96195    12739.471     2.651E-22     8.748E-24
 784.84317    12741.399     2.682E-22     8.851E-24
 784.72437    12743.328     2.712E-22     8.950E-24
 784.60566    12745.256     2.725E-22     8.992E-24
 784.48693    12747.185     2.745E-22     9.058E-24
 784.36829    12749.113     2.765E-22     9.124E-24
 784.24963    12751.042     2.774E-22     9.154E-24
 784.13107    12752.970     2.793E-22     9.217E-24
 784.01248    12754.899     2.826E-22     9.326E-24
 783.89399    12756.827     2.862E-22     9.445E-24
 783.77547    12758.756     2.888E-22     9.530E-24
 783.65705    12760.684     2.896E-22     9.557E-24
 783.53861    12762.613     2.907E-22     9.593E-24
 783.42026    12764.541     2.927E-22     9.659E-24
 783.30188    12766.470     2.941E-22     9.705E-24
 783.18361    12768.398     2.966E-22     9.788E-24
 783.06530    12770.327     3.004E-22     9.913E-24
 782.94710    12772.255     3.022E-22     9.973E-24
 782.82893    12774.183     3.036E-22     1.002E-23
 782.71073    12776.112     3.059E-22     1.009E-23
 782.59264    12778.040     3.071E-22     1.013E-23
 782.47451    12779.969     3.092E-22     1.020E-23
